identifier,foo,decoded_tags
26427177,881.5736069,"b'{""aeroway"": ""holding_position"", ""holding_position:type"": ""runway""}'"
26427498,881.5850496,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26427550,881.5888461,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
26427561,881.5870363,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
26427594,881.5948111,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26427595,881.5987285,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26427678,881.5521753,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26427711,881.536484,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26427713,881.533126,"b'{""crossing"": ""marked"", ""crossing:markings"": ""yes"", ""highway"": ""crossing""}'"
26427725,881.5331125,"b'{""name"": ""Venice"", ""place"": ""suburb"", ""population"": ""40885"", ""wikidata"": ""Q773853"", ""wikipedia"": ""en:Venice, Los Angeles""}'"
26428191,881.778926,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26428264,881.7008069999999,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
26428266,881.6705,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26454058,903.2317740999999,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26454059,903.2319693,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26454060,903.2317616,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26454061,903.2319534,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26454162,903.3367273,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26454167,903.3366961,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26454250,903.3332104,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
26454261,903.3313116,"b'{""highway"": ""turning_circle"", ""turning_circle"": ""circle""}'"
26454283,881.822799,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26454871,903.3845529,"b'{""capital"": ""6"", ""name"": ""McKinney"", ""name:en"": ""McKinney"", ""name:ko"": ""\\ub9e4\\ud0a4\\ub2c8"", ""name:sr"": ""\\u041c\\u0430\\u043a\\u0438\\u043d\\u043b\\u0438"", ""place"": ""city"", ""population"": ""202690"", ""population:date"": ""2021-07-01"", ""source:population"": ""US Census Bureau"", ""website"": ""https://www.mckinneytexas.org/"", ""wikidata"": ""Q51697"", ""wikipedia"": ""en:McKinney, Texas""}'"
26457211,903.1671028,"b'{""button_operated"": ""yes"", ""crossing"": ""traffic_signals"", ""crossing_ref"": ""zebra"", ""highway"": ""traffic_signals"", ""traffic_signals:sound"": ""yes""}'"
26462442,881.7616693,"b'{""highway"": ""traffic_signals"", ""source"": ""survey;image;usgs_imagery"", ""source_ref"": ""AM909_DSCR9583"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
26462445,881.7604367,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
26462449,881.852313,"b'{""check_date"": ""2023-06-15"", ""light_rail"": ""yes"", ""name"": ""Memorial Park"", ""network"": ""LACMTA"", ""operator"": ""Los Angeles County Metropolitan Transportation Authority"", ""public_transport"": ""stop_position"", ""railway"": ""stop""}'"
26468556,881.7500245,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
26468563,881.7445827,"b'{""highway"": ""traffic_signals"", ""source"": ""survey;image;usgs_imagery"", ""source_ref"": ""AM909_DSCR0596"", ""traffic_signals"": ""signal""}'"
26468564,881.7426392,"b'{""highway"": ""traffic_signals"", ""source"": ""survey;image;usgs_imagery"", ""source_ref"": ""AM909_DSCR0599"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
26470741,924.7387373,"b'{""amenity"": ""recycling"", ""recycling_type"": ""container""}'"
26472322,912.3160656,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""forward""}'"
26480598,922.9976852,"b'{""amenity"": ""school"", ""created_by"": ""Potlatch 0.4a"", ""name"": ""Elmwood Elementary""}'"
26493038,881.8322379,"b'{""highway"": ""traffic_signals"", ""source"": ""survey;image;yahoo_imagery"", ""source_ref"": ""AM909_DSCR9410"", ""traffic_signals"": ""signal""}'"
26497006,903.3018924,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26497007,903.3016434,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26497399,878.0152896,"b'{""ele"": ""548"", ""mountain_pass"": ""yes"", ""name"": ""Patchen Pass"", ""name:etymology"": ""Patchen"", ""name:etymology:wikidata"": ""Q7144355"", ""natural"": ""saddle"", ""note"": ""Signposted as 1800 feet; county line is located at the pass by law"", ""wikidata"": ""Q30588010"", ""wikipedia"": ""en:Patchen Pass""}'"
26506087,903.2031441,"b'{""alt_name:el"": ""\\u039d\\u03c4\\u03ac\\u03bb\\u03bb\\u03b1\\u03c2"", ""capital"": ""6"", ""ele"": ""131"", ""importance"": ""national"", ""name"": ""Dallas"", ""name:am"": ""\\u12f3\\u120b\\u1235"", ""name:ar"": ""\\u062f\\u0627\\u0644\\u0627\\u0633"", ""name:be"": ""\\u0414\\u0430\\u043b\\u0430\\u0441"", ""name:bg"": ""\\u0414\\u0430\\u043b\\u0430\\u0441"", ""name:bn"": ""\\u09a1\\u09be\\u09b2\\u09be\\u09b8"", ""name:ce"": ""\\u0414\\u0430\\u043b\\u043b\\u0430\\u0441"", ""name:chr"": ""\\u13d5\\u13b3\\u13cf"", ""name:el"": ""\\u039d\\u03c4\\u03ac\\u03bb\\u03b1\\u03c2"", ""name:en"": ""Dallas"", ""name:fa"": ""\\u062f\\u0627\\u0644\\u0627\\u0633"", ""name:fr"": ""Dallas"", ""name:fy"": ""Dallas"", ""name:ga"": ""Dallas"", ""name:gd"": ""Dallas"", ""name:gl"": ""Dallas"", ""name:gu"": ""\\u0aa1\\u0ab2\\u0acd\\u0ab2\\u0abe\\u0ab8"", ""name:he"": ""\\u05d3\\u05d0\\u05dc\\u05d0\\u05e1"", ""name:hi"": ""\\u0921\\u0948\\u0932\\u0938"", ""name:ht"": ""Dalas"", ""name:hy"": ""\\u0534\\u0561\\u056c\\u0561\\u057d"", ""name:ia"": ""Dallas"", ""name:ja"": ""\\u30c0\\u30e9\\u30b9"", ""name:ka"": ""\\u10d3\\u10d0\\u10da\\u10d0\\u10e1\\u10d8"", ""name:kk"": ""\\u0414\\u0430\\u043b\\u043b\\u0430\\u0441"", ""name:kn"": ""\\u0ca1\\u0cb2\\u0ccd\\u0cb2\\u0cbe\\u0cb8\\u0ccd"", ""name:ko"": ""\\ub308\\ub7ec\\uc2a4"", ""name:ky"": ""\\u0414\\u0430\\u043b\\u043b\\u0430\\u0441"", ""name:la"": ""Dallasium"", ""name:li"": ""Dallas"", ""name:lt"": ""Dalasas"", ""name:lv"": ""Dalasa"", ""name:mi"": ""Tarihi"", ""name:mk"": ""\\u0414\\u0430\\u043b\\u0430\\u0441"", ""name:ml"": ""\\u0d21\\u0d3e\\u0d33\\u0d38\\u0d4d"", ""name:mn"": ""\\u0414\\u0430\\u043b\\u043b\\u0430\\u0441"", ""name:mr"": ""\\u0921\\u0945\\u0932\\u0938"", ""name:my"": ""\\u1012\\u102b\\u1038\\u101c\\u1010\\u103a\\u1005\\u103a\\u1019\\u103c\\u102d\\u102f\\u1037"", ""name:nl"": ""Dallas"", ""name:oc"": ""Dallas"", ""name:os"": ""\\u0414\\u0430\\u043b\\u043b\\u0430\\u0441"", ""name:pa"": ""\\u0a21\\u0a3e\\u0a32\\u0a38"", ""name:pt"": ""Dallas"", ""name:ru"": ""\\u0414\\u0430\\u043b\\u043b\\u0430\\u0441"", ""name:ru:word_stress"": ""\\u0414\\u0430\\u0301\\u043b\\u043b\\u0430\\u0441"", ""name:sd"": ""\\u068a\\u0644\\u0627\\u0633"", ""name:sl"": ""Dallas"", ""name:sr"": ""\\u0414\\u0430\\u043b\\u0430\\u0441"", ""name:sw"": ""Dallas"", ""name:ta"": ""\\u0b9f\\u0bbe\\u0bb2\\u0bb8\\u0bcd"", ""name:te"": ""\\u0c21\\u0c32\\u0c4d\\u0c32\\u0c3e\\u0c38\\u0c4d"", ""name:tg"": ""\\u0414\\u0430\\u043b\\u043b\\u0430\\u0441"", ""name:th"": ""\\u0e41\\u0e14\\u0e25\\u0e25\\u0e31\\u0e2a"", ""name:tl"": ""Dallas"", ""name:tt"": ""\\u0414\\u04d9\\u043b\\u0430\\u0441"", ""name:uk"": ""\\u0414\\u0430\\u043b\\u043b\\u0430\\u0441"", ""name:ur"": ""\\u0688\\u06cc\\u0644\\u0627\\u0633"", ""name:vo"": ""Dallas"", ""name:zh"": ""\\u8fbe\\u62c9\\u65af;\\u9054\\u62c9\\u65af"", ""name:zh-Hans"": ""\\u8fbe\\u62c9\\u65af"", ""name:zh-Hant"": ""\\u9054\\u62c9\\u65af"", ""place"": ""city"", ""population"": ""1288457"", ""population:date"": ""2021"", ""source:name:oc"": ""Lo Congr\\u00e8s"", ""source:population"": ""US Census Bureau"", ""website"": ""https://dallascityhall.com/"", ""wikidata"": ""Q16557"", ""wikipedia"": ""en:Dallas""}'"
26506786,877.987279,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26506863,878.0313947,"b'{""highway"": ""motorway_junction"", ""source"": ""http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf"", ""unsigned_ref"": ""11B""}'"
26508299,877.9679033,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26511758,881.767866,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26511805,881.75361,"b'{""highway"": ""traffic_signals"", ""note:start_date"": ""started sometime between 2015 and 2018"", ""source:start_date"": ""estimated from Streetside and aerial imagery"", ""start_date"": ""2016"", ""traffic_signals"": ""traffic_lights""}'"
26511806,881.7563561,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26511809,881.7581686999999,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26511906,877.9635111,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26524632,881.8294006,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26524633,881.8285879,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26524635,881.8275960999999,"b'{""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""zebra"", ""highway"": ""crossing""}'"
26524641,881.8299013,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26524642,881.8295427,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26524725,912.318159,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""forward""}'"
26524726,912.3181058,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
26524727,912.3197679,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
26524728,912.3203427,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""forward""}'"
26524730,912.3210633,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""forward""}'"
26546009,902.2023312,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26546011,902.2019074,"b'{""charge"": ""1.94 USD"", ""charge:conditional"": ""1.94 USD @ (axle = 3)"", ""charge:txtag"": ""1.29 USD"", ""charge:txtag:conditional"": ""1.29 USD @ (axle = 3)"", ""highway"": ""toll_gantry"", ""operator"": ""Central Texas Regional Mobility Authority"", ""operator:short"": ""CTRMA"", ""operator:wikidata"": ""Q2504323"", ""payment:cash"": ""no"", ""payment:license_plate"": ""yes"", ""payment:ntta"": ""yes"", ""payment:txtag"": ""yes""}'"
26546026,902.2007416,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26546041,902.1966603,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26546068,902.194583,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26546069,902.1945863,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26546151,902.1866929,"b'{""charge"": ""2.73 USD"", ""charge:conditional"": ""2.73 USD @ (axle = 3)"", ""charge:txtag"": ""1.82 USD"", ""charge:txtag:conditional"": ""1.82 USD @ (axle = 3)"", ""highway"": ""toll_gantry"", ""operator"": ""Central Texas Regional Mobility Authority"", ""operator:short"": ""CTRMA"", ""operator:wikidata"": ""Q2504323"", ""payment:cash"": ""no"", ""payment:license_plate"": ""yes"", ""payment:ntta"": ""yes"", ""payment:txtag"": ""yes""}'"
26546152,902.1868716,"b'{""charge"": ""2.73 USD"", ""charge:conditional"": ""2.73 USD @ (axle = 3)"", ""charge:txtag"": ""1.82 USD"", ""charge:txtag:conditional"": ""1.82 USD @ (axle = 3)"", ""highway"": ""toll_gantry"", ""operator"": ""Central Texas Regional Mobility Authority"", ""operator:short"": ""CTRMA"", ""operator:wikidata"": ""Q2504323"", ""payment:cash"": ""no"", ""payment:license_plate"": ""yes"", ""payment:ntta"": ""yes"", ""payment:txtag"": ""yes""}'"
26546209,902.2036611,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26550340,922.9588309,"b'{""aeroway"": ""threshold"", ""ref"": ""04/22""}'"
26556231,912.1202423,"b'{""aeroway"": ""threshold"", ""ref"": ""22L""}'"
26575824,912.09984,"b'{""aeroway"": ""holding_position"", ""direction"": ""forward"", ""holding_position:type"": ""runway"", ""ref"": ""4R""}'"
26575829,912.1134157,"b'{""aeroway"": ""holding_position"", ""holding_position:type"": ""ILS""}'"
26579688,903.3910854,"b'{""capital"": ""6"", ""name"": ""Sherman"", ""name:ko"": ""\\uc154\\uba3c"", ""name:ru"": ""\\u0428\\u0435\\u0440\\u043c\\u0430\\u043d"", ""place"": ""city"", ""population"": ""43645"", ""population:date"": ""2020"", ""source:population"": ""US Census"", ""website"": ""https://www.ci.sherman.tx.us/"", ""wikidata"": ""Q982379"", ""wikipedia"": ""en:Sherman, Texas""}'"
26630556,877.9633967,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26637661,880.3231075,"b'{""direction"": ""45-112"", ""ele"": ""1343"", ""name"": ""Tunnel View"", ""name:zh"": ""\\u96a7\\u9053\\u53e3\\u89c2\\u666f\\u53f0"", ""source"": ""USGS Topo"", ""tourism"": ""viewpoint"", ""wikidata"": ""Q2433474""}'"
26650122,881.8199474,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26650139,881.8261122,"b'{""highway"": ""traffic_signals"", ""image_direction"": ""N"", ""source"": ""bing_imagery_0.06m_200801;survey;image"", ""source_ref"": ""AM909_IMAG0887"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
26659170,920.9626742,"b'{""traffic_calming"": ""hump""}'"
26661411,912.0216726,"b'{""barrier"": ""gate"", ""bicycle"": ""yes"", ""bus"": ""yes"", ""check_date"": ""2025-03-20"", ""foot"": ""yes"", ""material"": ""metal"", ""motor_vehicle"": ""yes"", ""name"": ""North Gate"", ""opening_hours"": ""24/7"", ""source"": ""survey""}'"
26666269,881.74767,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26666275,881.744452,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26686633,912.1081966,"b'{""aeroway"": ""gate"", ""ref"": ""M9""}'"
26688745,881.6035047,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26704238,912.2574108,"b'{""highway"": ""motorway_junction"", ""local_name"": ""The Junction"", ""name"": ""Edens/Kennedy Junction"", ""ref"": ""43B"", ""ref:left"": ""43B""}'"
26705260,881.7154521,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""both""}'"
26705264,881.726666,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights""}'"
26731043,881.6408854,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
26731094,881.6287598,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26731097,881.616501,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26731117,881.616854,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26740022,881.6889687,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26740033,881.6795824,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26740044,881.6845763,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26740049,881.6868508,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26740051,881.6891339,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26740185,881.6842408,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26740188,881.6922429,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26740219,881.7084286,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26760144,924.7343510000001,"b'{""crossing"": ""uncontrolled"", ""highway"": ""crossing""}'"
26760201,912.0445602,"b'{""check_date"": ""2025-03-30"", ""crossing"": ""uncontrolled"", ""crossing:island"": ""no"", ""crossing:markings"": ""yes"", ""flashing_lights"": ""yes"", ""highway"": ""crossing"", ""kerb"": ""no"", ""oneway"": ""no"", ""piste:dismount"": ""yes"", ""source"": ""survey"", ""tactile_paving"": ""no"", ""traffic_calming"": ""no""}'"
26771586,918.6361420000001,"b'{""enforcement"": ""traffic_signals"", ""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26771589,918.5983463,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal""}'"
26785964,881.6430171,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""traffic_lights"", ""traffic_signals:direction"": ""backward""}'"
26786027,881.6419049,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26786030,881.6430342,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26786039,881.6452089,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26786047,881.6452149,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26786058,881.6452239,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
26786070,881.64305,"b'{""highway"": ""traffic_signals"", ""traffic_signals"": ""signal"", ""traffic_signals:direction"": ""both""}'"
26786083,881.6430397,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26786085,881.6418998,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26786142,881.6486562,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26786149,881.6507296,"b'{""direction"": ""both"", ""highway"": ""stop"", ""stop"": ""all""}'"
26786163,881.6486427,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
26786172,881.6550104,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
26786173,881.6486202,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
26786175,881.6497142000001,"b'{""highway"": ""stop"", ""stop"": ""all""}'"
